train_end,test_start,test_end,h,smape_ma,wape_ma,smape_sarimax,wape_sarimax,store_id,item_id
2015-05-18,2015-05-19,2015-06-01,14,19.079225758274763,19.527789213667802,7.960877613344726,8.160325192514756,2,GROCERY I
2015-06-01,2015-06-02,2015-06-15,14,14.381199082398638,14.759652996760922,7.984961870366114,7.835690431743143,2,GROCERY I
2015-06-15,2015-06-16,2015-06-29,14,14.481650280651062,14.664028460646469,7.950521994409732,8.315448517478597,2,GROCERY I
2015-06-29,2015-06-30,2015-07-13,14,23.1483590185122,21.572250336767365,18.014612554252963,16.19887922854375,2,GROCERY I
2015-07-13,2015-07-14,2015-07-27,14,12.331610584895303,12.558098745943793,9.003431558537425,9.6473952910172,2,GROCERY I
2015-07-27,2015-07-28,2015-08-10,14,14.041962214545173,14.346040511380478,10.081222799693698,10.446377425888874,2,GROCERY I
2015-08-10,2015-08-11,2015-08-24,14,12.586471109818268,12.802616360227878,7.148673113451025,7.338816327983201,2,GROCERY I
2015-08-24,2015-08-25,2015-09-07,14,14.461712366554877,14.588100536203328,10.627298473035331,10.756483185360958,2,GROCERY I
2015-09-07,2015-09-08,2015-09-21,14,15.840488659902846,16.258014328899996,6.390011766310306,6.457910788421441,2,GROCERY I
2015-09-21,2015-09-22,2015-10-05,14,18.858621684986172,19.70209884901795,12.163031955575406,13.234292136261287,2,GROCERY I
2015-10-05,2015-10-06,2015-10-19,14,14.688119200179964,14.927162422348697,6.652946726704611,6.785903037345895,2,GROCERY I
2015-10-19,2015-10-20,2015-11-02,14,19.36760162944766,19.928864213059985,11.069505574528042,11.162479035307875,2,GROCERY I
2015-11-02,2015-11-03,2015-11-16,14,27.79225470882261,44.85300830822553,20.311185444098083,40.09174654749452,2,GROCERY I
2015-11-16,2015-11-17,2015-11-30,14,34.797680074892554,38.65681220276112,34.8503588580245,45.74034456261341,2,GROCERY I
2015-11-30,2015-12-01,2015-12-14,14,25.736539905588202,29.584581426887397,21.7138255857804,26.91771268137148,2,GROCERY I
2015-12-14,2015-12-15,2015-12-29,14,20.990744326000208,21.033865918530836,19.889374432374645,20.002567297380082,2,GROCERY I
2015-12-29,2015-12-30,2016-01-12,14,34.61377051095262,32.23391364382687,35.30221513230668,33.41878696408214,2,GROCERY I
2016-01-12,2016-01-13,2016-01-26,14,25.185042663388018,26.362574634815072,28.1820353128734,30.593250018136487,2,GROCERY I
2016-01-26,2016-01-27,2016-02-09,14,17.359946587890626,17.60204546578838,22.74700513257296,23.98995947031229,2,GROCERY I
2016-02-09,2016-02-10,2016-02-23,14,14.914645663230356,15.176369328648676,15.764845240161588,16.047623668321055,2,GROCERY I
2016-02-23,2016-02-24,2016-03-08,14,17.26229378208906,17.096007340265533,14.432020322982167,14.309395813822112,2,GROCERY I
2016-03-08,2016-03-09,2016-03-22,14,15.688688577971904,16.120283108710108,10.842781891811681,10.9110214918531,2,GROCERY I
2016-03-22,2016-03-23,2016-04-05,14,18.746449598619776,19.82782335907303,15.631798828287025,16.575220172552115,2,GROCERY I
2016-04-05,2016-04-06,2016-04-19,14,28.90973105886162,30.882661262142275,23.613462762960946,26.17792640553627,2,GROCERY I
2016-04-19,2016-04-20,2016-05-03,14,65.67135059158376,80.85883181879382,61.00767203442926,79.9086295023209,2,GROCERY I
2016-05-03,2016-05-04,2016-05-17,14,101.87525890982332,185.31934471482955,148.79960449186242,470.40325848222926,2,GROCERY I
2016-05-17,2016-05-18,2016-05-31,14,97.50185686435813,187.73080079326766,67.33608799940725,99.24113769601044,2,GROCERY I
2016-05-31,2016-06-01,2016-06-14,14,20.32755283270085,20.863415194269866,45.45139334550761,55.458768957298545,2,GROCERY I
2016-06-14,2016-06-15,2016-06-28,14,17.459945948320076,17.68868699169501,39.8370904328509,47.483153514359174,2,GROCERY I
2016-06-28,2016-06-29,2016-07-12,14,17.03726746202035,17.2326954239327,32.77502550875149,36.748966175690455,2,GROCERY I
2016-07-12,2016-07-13,2016-07-26,14,14.661326508985859,14.70554904997517,19.31271549997662,20.12400508565539,2,GROCERY I
2016-07-26,2016-07-27,2016-08-09,14,12.27683309951967,12.192805334891776,13.144854979945972,13.125035039585253,2,GROCERY I
2016-08-09,2016-08-10,2016-08-23,14,8.716754523516578,8.828043824046224,11.800509433242249,12.131995495008796,2,GROCERY I
2016-08-23,2016-08-24,2016-09-06,14,13.454390626050857,13.817537759539483,13.905345251450276,14.248864437692962,2,GROCERY I
2016-09-06,2016-09-07,2016-09-20,14,18.38193738434693,18.95798408568513,18.92452340917485,19.450547166854395,2,GROCERY I
2016-09-20,2016-09-21,2016-10-04,14,18.330512402868795,19.243377040406422,17.92446734044801,18.858994266175753,2,GROCERY I
2016-10-04,2016-10-05,2016-10-18,14,20.799922300535403,21.384013262463103,20.421428160350423,20.988867232881184,2,GROCERY I
2016-10-18,2016-10-19,2016-11-01,14,16.38161034952405,16.86100358891986,15.448530640039394,15.887435405401732,2,GROCERY I
2016-11-01,2016-11-02,2016-11-15,14,17.61662552924438,17.743898475655264,17.66947144982218,17.790551782665037,2,GROCERY I
2016-11-15,2016-11-16,2016-11-29,14,12.15133584509627,12.3849643551521,12.009756577430815,12.240506948647253,2,GROCERY I
2016-11-29,2016-11-30,2016-12-13,14,20.122190297696093,20.299736457259883,21.816865917676022,21.754299482080967,2,GROCERY I
2016-12-13,2016-12-14,2016-12-28,14,26.67320458596794,25.20540985902162,27.403777238648132,25.79604843778156,2,GROCERY I
2016-12-28,2016-12-29,2017-01-11,14,33.35743521996882,30.419046414111733,30.566233477552817,26.49923423830411,2,GROCERY I
2017-01-11,2017-01-12,2017-01-25,14,27.519724397194693,29.156653059884214,24.05576586727532,24.857305260096137,2,GROCERY I
2017-01-25,2017-01-26,2017-02-08,14,14.22899089443054,14.143322144002063,15.34213509073265,15.295575063320452,2,GROCERY I
2017-02-08,2017-02-09,2017-02-22,14,14.180053152115082,14.521481247708232,15.522076614691274,15.881832456171718,2,GROCERY I
2017-02-22,2017-02-23,2017-03-08,14,13.403729571419385,13.659935020866607,13.99575526685885,14.240912432087072,2,GROCERY I
2017-03-08,2017-03-09,2017-03-22,14,13.692716515974965,14.159238271972916,13.740508699718829,14.193219482242647,2,GROCERY I
2017-03-22,2017-03-23,2017-04-05,14,17.27468582943382,18.281151898204076,16.89330008034859,17.917512196192448,2,GROCERY I
2017-04-05,2017-04-06,2017-04-19,14,19.507353478842223,20.497126276570377,18.933960330865883,19.84022081063431,2,GROCERY I
2017-04-19,2017-04-20,2017-05-03,14,12.854043826479192,12.924960087558421,12.572429406482652,12.644856125314025,2,GROCERY I
2017-05-03,2017-05-04,2017-05-17,14,16.445311244445584,16.800485538205866,17.65872301964065,18.07300171460799,2,GROCERY I
2017-05-17,2017-05-18,2017-05-31,14,16.60554572324798,16.809976624933935,16.133677742499746,16.31036756168902,2,GROCERY I
2017-05-31,2017-06-01,2017-06-14,14,17.42004847921124,17.71689824548818,17.105102217945383,17.412520407646632,2,GROCERY I
2017-06-14,2017-06-15,2017-06-28,14,15.461585012982207,15.555178574394077,15.139913956095242,15.221844735048725,2,GROCERY I
2017-06-28,2017-06-29,2017-07-12,14,18.753621535047806,18.880915003363672,18.101177406982707,18.208879787298144,2,GROCERY I
2017-07-12,2017-07-13,2017-07-26,14,15.337205856148305,15.596370890037889,14.63766521179025,14.82259032006519,2,GROCERY I
2017-07-26,2017-07-27,2017-08-09,14,13.588317767523423,13.62171026623897,13.459922584709027,13.485955922533647,2,GROCERY I
2013-06-29,2013-06-30,2013-07-13,14,22.98901687502239,23.666835801158825,7.724404181241848,7.8444017277299976,3,BEVERAGES
2013-07-13,2013-07-14,2013-07-27,14,18.560230825805416,19.147957645523885,6.165454577171279,6.287676550711834,3,BEVERAGES
2013-07-27,2013-07-28,2013-08-10,14,15.39207340564442,15.66223589731278,8.642996164216575,8.121629470011305,3,BEVERAGES
2013-08-10,2013-08-11,2013-08-24,14,16.10164678998653,16.363366393541718,6.787346551673537,7.175609816980518,3,BEVERAGES
2013-08-24,2013-08-25,2013-09-07,14,21.04148077203426,22.01621165942506,18.887443260887434,18.79807548901179,3,BEVERAGES
2013-09-07,2013-09-08,2013-09-21,14,24.972960142647338,26.02948603395311,14.548390366062483,13.831572686772727,3,BEVERAGES
2013-09-21,2013-09-22,2013-10-05,14,23.184946385218822,23.942303306115104,6.746860521115339,6.767144222750476,3,BEVERAGES
2013-10-05,2013-10-06,2013-10-19,14,23.3456352127524,24.020141183494996,10.632378364320147,10.658785502324264,3,BEVERAGES
2013-10-19,2013-10-20,2013-11-02,14,26.469397665142957,27.102392135186264,8.776461389514667,7.843128375708806,3,BEVERAGES
2013-11-02,2013-11-03,2013-11-16,14,23.679400917302516,24.33124927209308,8.666250104291072,8.33974128673846,3,BEVERAGES
2013-11-16,2013-11-17,2013-11-30,14,23.12041286838272,23.898727155779827,4.273101295385871,4.309230120715629,3,BEVERAGES
2013-11-30,2013-12-01,2013-12-14,14,17.649088214371652,18.216951464403095,10.99433094301229,10.830401408952099,3,BEVERAGES
2013-12-14,2013-12-15,2013-12-29,14,15.444139004637442,15.056860444981805,21.834432792421083,19.278672644105573,3,BEVERAGES
2013-12-29,2013-12-30,2014-01-12,14,70.65577128018431,53.88740205408591,70.72576105080243,52.44296465986141,3,BEVERAGES
2014-01-12,2014-01-13,2014-01-26,14,23.316281290500445,23.18388276981262,20.23036764184285,20.91109411605714,3,BEVERAGES
2014-01-26,2014-01-27,2014-02-09,14,47.96595450038126,58.88555599767285,57.349760693814446,78.54072910834816,3,BEVERAGES
2014-02-09,2014-02-10,2014-02-23,14,44.40639737601163,52.20468307202907,31.18606811884242,26.893497654692812,3,BEVERAGES
2014-02-23,2014-02-24,2014-03-09,14,48.258849834561836,44.559885205507854,54.69675196636008,48.12970581300182,3,BEVERAGES
2014-03-09,2014-03-10,2014-03-23,14,31.42052535660867,30.18515470704381,30.217297130356357,32.33890974612899,3,BEVERAGES
2014-03-23,2014-03-24,2014-04-06,14,28.863574754544768,29.41816778432691,38.13105897148611,42.011455906280965,3,BEVERAGES
2014-04-06,2014-04-07,2014-04-20,14,50.10841229868278,64.02544923050358,27.411007562935612,34.88043127054611,3,BEVERAGES
2014-04-20,2014-04-21,2014-05-04,14,28.93058344993516,30.917847736108822,31.11058687236107,24.43929175500393,3,BEVERAGES
2014-05-04,2014-05-05,2014-05-18,14,23.063995767944398,23.44127770094026,14.892507646819588,14.411701521900675,3,BEVERAGES
2014-05-18,2014-05-19,2014-06-01,14,25.79587859277586,26.64631912431719,8.169711030676272,8.0753063544425,3,BEVERAGES
2014-06-01,2014-06-02,2014-06-15,14,17.443499402514586,18.445759862655702,10.993009613443757,11.82028683289424,3,BEVERAGES
2014-06-15,2014-06-16,2014-06-29,14,17.701475217030488,18.089339843808016,16.08376665790079,14.345895398706324,3,BEVERAGES
2014-06-29,2014-06-30,2014-07-13,14,52.90176004058155,44.00789442760401,58.90431419629045,46.26899283454237,3,BEVERAGES
2014-07-13,2014-07-14,2014-07-27,14,24.70053450416068,23.439269082710386,12.70056076173494,12.446163838478475,3,BEVERAGES
2014-07-27,2014-07-28,2014-08-10,14,52.469070483107586,66.61235640696378,56.429829197414506,75.80152372766194,3,BEVERAGES
2014-08-10,2014-08-11,2014-08-24,14,47.83209165325598,59.32807255167427,34.92028565733751,28.7649688750355,3,BEVERAGES
2014-08-24,2014-08-25,2014-09-07,14,48.4054182451522,45.66389056321965,55.62200832415826,49.64366005771997,3,BEVERAGES
2014-09-07,2014-09-08,2014-09-21,14,39.216572895658814,35.73221680653758,36.47690475966506,40.50335173722241,3,BEVERAGES
2014-09-21,2014-09-22,2014-10-05,14,22.653031996377866,23.84513723568107,16.623308129240684,17.370302526012058,3,BEVERAGES
2014-10-05,2014-10-06,2014-10-19,14,22.05280099183787,22.65176796034778,26.074499086054438,28.47983414998377,3,BEVERAGES
2014-10-19,2014-10-20,2014-11-02,14,25.16100086739898,26.193439281919815,14.009321472821759,14.450163830148776,3,BEVERAGES
2014-11-02,2014-11-03,2014-11-16,14,24.799431407807454,25.20405204754896,30.63276506429747,26.894765106815598,3,BEVERAGES
2014-11-16,2014-11-17,2014-11-30,14,26.103780014963622,26.783876558695734,14.532461167635589,13.871791371014428,3,BEVERAGES
2014-11-30,2014-12-01,2014-12-14,14,19.280822843409258,19.50355391616562,8.664850350844162,8.180597366537642,3,BEVERAGES
2014-12-14,2014-12-15,2014-12-29,14,8.35910231116002,8.383150303058567,14.378680927401307,15.956619533683092,3,BEVERAGES
2014-12-29,2014-12-30,2015-01-12,14,54.77572566764375,63.92714541982434,50.888999733310094,55.79069623357007,3,BEVERAGES
2015-01-12,2015-01-13,2015-01-26,14,40.82681939882383,47.89509323027554,29.079047402795847,25.28061097121298,3,BEVERAGES
2015-01-26,2015-01-27,2015-02-09,14,25.667606380856544,26.708192257208914,23.363797247564545,20.818466470593137,3,BEVERAGES
2015-02-09,2015-02-10,2015-02-23,14,22.881617192216748,23.88704503736073,32.043248339198186,29.042693939207727,3,BEVERAGES
2015-02-23,2015-02-24,2015-03-09,14,19.860610475631265,20.95699047440004,13.908218251525529,14.36275391157812,3,BEVERAGES
2015-03-09,2015-03-10,2015-03-23,14,23.555860829285173,24.258050237910396,22.616001223820728,23.140452467030535,3,BEVERAGES
2015-03-23,2015-03-24,2015-04-06,14,23.734295042104762,23.880363615854705,11.850481083469951,10.394977573138124,3,BEVERAGES
2015-04-06,2015-04-07,2015-04-20,14,21.98508041785276,22.82357877071496,8.562087015531471,8.75011257139988,3,BEVERAGES
2015-04-20,2015-04-21,2015-05-04,14,20.7003722044796,21.318773877206915,9.072882038828878,8.952921047781423,3,BEVERAGES
2015-05-04,2015-05-05,2015-05-18,14,20.104849331169433,20.90672824200804,14.743969356985701,15.17265865538931,3,BEVERAGES
2015-05-18,2015-05-19,2015-06-01,14,37.557974303753106,35.530994237442364,22.94179743271511,22.908980155235195,3,BEVERAGES
2015-06-01,2015-06-02,2015-06-15,14,29.995928328483895,29.1665733036928,23.081476372606485,23.31701653722098,3,BEVERAGES
2015-06-15,2015-06-16,2015-06-29,14,16.671255602412284,17.55793172751163,11.146428897230862,11.82403884225766,3,BEVERAGES
2015-06-29,2015-06-30,2015-07-13,14,20.944760115709077,20.672674883391736,14.388463845309255,13.530838198234177,3,BEVERAGES
2015-07-13,2015-07-14,2015-07-27,14,23.354145990097276,24.463855759000836,6.346474205187731,6.341645089539124,3,BEVERAGES
2015-07-27,2015-07-28,2015-08-10,14,20.510571046717786,20.998905695084833,14.717437866649158,14.696531505543229,3,BEVERAGES
2015-08-10,2015-08-11,2015-08-24,14,18.505215058724453,19.458841088386123,13.430839500626906,14.301393734963208,3,BEVERAGES
2015-08-24,2015-08-25,2015-09-07,14,21.255021302827398,21.816666477561505,19.276944232750814,19.090132467449074,3,BEVERAGES
2015-09-07,2015-09-08,2015-09-21,14,21.97902263313759,22.761114544292443,19.659604294831045,19.156673306091136,3,BEVERAGES
2015-09-21,2015-09-22,2015-10-05,14,26.243121705935007,27.19959267885985,11.351294013203107,10.800507215135866,3,BEVERAGES
2015-10-05,2015-10-06,2015-10-19,14,26.273652667025694,26.4507724154648,21.845243688303594,22.859987177478526,3,BEVERAGES
2015-10-19,2015-10-20,2015-11-02,14,27.391592861728554,28.676819163065225,11.251949856497998,12.05304068257506,3,BEVERAGES
2015-11-02,2015-11-03,2015-11-16,14,22.823649530184635,23.332581618649286,23.045975797497313,21.048985470688876,3,BEVERAGES
2015-11-16,2015-11-17,2015-11-30,14,24.533001563477477,25.3876290733618,9.296105173946179,9.16100482620049,3,BEVERAGES
2015-11-30,2015-12-01,2015-12-14,14,19.098875159357227,19.892291932161164,6.551282376590224,6.409630882555849,3,BEVERAGES
2015-12-14,2015-12-15,2015-12-29,14,11.891459997612937,11.871282277483555,15.29639175808794,16.189673318827612,3,BEVERAGES
2015-12-29,2015-12-30,2016-01-12,14,34.64122530758392,28.560607131709208,37.545135465732606,28.68867776223078,3,BEVERAGES
2016-01-12,2016-01-13,2016-01-26,14,27.354339486390987,28.169769273302826,18.07921736159001,17.50162669933139,3,BEVERAGES
2016-01-26,2016-01-27,2016-02-09,14,23.31021154664433,24.505704060237147,13.356554046113581,13.89296543407006,3,BEVERAGES
2016-02-09,2016-02-10,2016-02-23,14,20.260946266076697,20.83601494659169,14.320374665836818,14.761459593900057,3,BEVERAGES
2016-02-23,2016-02-24,2016-03-08,14,22.210281256119345,22.646167565291154,8.78956345287851,9.035705359978763,3,BEVERAGES
2016-03-08,2016-03-09,2016-03-22,14,24.491592680296765,24.98308656421696,6.209719565196041,5.571381918878101,3,BEVERAGES
2016-03-22,2016-03-23,2016-04-05,14,20.10002747910347,20.946538497560464,10.403895617284247,11.068416465381643,3,BEVERAGES
2016-04-05,2016-04-06,2016-04-19,14,32.93256457799668,33.854763804848616,22.588548861065632,23.485074416323577,3,BEVERAGES
2016-04-19,2016-04-20,2016-05-03,14,25.834583318673182,25.85012282243686,19.766222047519452,19.110966025351217,3,BEVERAGES
2016-05-03,2016-05-04,2016-05-17,14,25.727803010616718,27.12280517900411,10.063589202343486,11.779841067629446,3,BEVERAGES
2016-05-17,2016-05-18,2016-05-31,14,20.879952201242567,20.9121238050313,9.703388591114715,9.538618676011497,3,BEVERAGES
2016-05-31,2016-06-01,2016-06-14,14,22.75698892053242,23.318091202768368,12.07603447472825,11.429039915771947,3,BEVERAGES
2016-06-14,2016-06-15,2016-06-28,14,19.497073241617052,20.07339434528052,9.545141164650138,9.916078388037528,3,BEVERAGES
2016-06-28,2016-06-29,2016-07-12,14,17.128388849797535,17.36885387753552,3.631443680854955,3.736664352585326,3,BEVERAGES
2016-07-12,2016-07-13,2016-07-26,14,18.070380746398172,18.11293333222374,6.3632988351897,6.096919649749086,3,BEVERAGES
2016-07-26,2016-07-27,2016-08-09,14,12.834012090308871,12.74562196270268,8.354501812924072,7.9301198261342005,3,BEVERAGES
2016-08-09,2016-08-10,2016-08-23,14,10.906033536318342,11.036891717306942,7.430909975574247,7.713960787220714,3,BEVERAGES
2016-08-23,2016-08-24,2016-09-06,14,18.427411337629525,19.04949235392081,11.39190809871065,12.26175264028312,3,BEVERAGES
2016-09-06,2016-09-07,2016-09-20,14,20.1329914517284,20.952183371169962,14.860960736793146,14.364733911139007,3,BEVERAGES
2016-09-20,2016-09-21,2016-10-04,14,23.334835040915227,24.163409426092116,8.306845608340382,9.017422540648214,3,BEVERAGES
2016-10-04,2016-10-05,2016-10-18,14,21.64678679268235,22.625092652854427,10.92615682462774,10.868558583502624,3,BEVERAGES
2016-10-18,2016-10-19,2016-11-01,14,21.35672802653615,21.67347005004584,7.7546870934660745,7.429490696249186,3,BEVERAGES
2016-11-01,2016-11-02,2016-11-15,14,17.29550106799366,17.99935351469989,8.443960982100956,8.489175807255753,3,BEVERAGES
2016-11-15,2016-11-16,2016-11-29,14,18.867614506724163,19.230265075067805,6.1038927102419445,5.906937362101045,3,BEVERAGES
2016-11-29,2016-11-30,2016-12-13,14,18.51656177046912,19.091306553225753,10.931349477697507,10.658628884950437,3,BEVERAGES
2016-12-13,2016-12-14,2016-12-28,14,10.096666685028966,10.282455418575875,12.19934604783216,11.772928821277626,3,BEVERAGES
2016-12-28,2016-12-29,2017-01-11,14,32.109437573883305,26.632088279318918,33.81292370854849,28.691226538668225,3,BEVERAGES
2017-01-11,2017-01-12,2017-01-25,14,24.194161890042526,25.068047810983547,21.81027149469813,23.269694582807645,3,BEVERAGES
2017-01-25,2017-01-26,2017-02-08,14,24.233487081548635,24.778555164105505,13.25168997596175,12.718543507449967,3,BEVERAGES
2017-02-08,2017-02-09,2017-02-22,14,23.33013512383978,23.652564529008217,10.863006179153519,10.87154994928178,3,BEVERAGES
2017-02-22,2017-02-23,2017-03-08,14,18.78952187625755,19.264196162816027,15.114862445744286,15.630316801682786,3,BEVERAGES
2017-03-08,2017-03-09,2017-03-22,14,19.9135211921912,20.99119611564814,9.916717664749674,11.011289977540848,3,BEVERAGES
2017-03-22,2017-03-23,2017-04-05,14,21.88844993863206,23.02564047312132,10.335283531931697,10.783025635185103,3,BEVERAGES
2017-04-05,2017-04-06,2017-04-19,14,20.481534526073485,21.299689369610597,15.580293468466502,17.375084687372492,3,BEVERAGES
2017-04-19,2017-04-20,2017-05-03,14,22.768045923747078,23.113548824195927,14.618187420204515,14.938293871593897,3,BEVERAGES
2017-05-03,2017-05-04,2017-05-17,14,21.80092201384729,22.75280163906248,15.126292383407833,15.661248910938246,3,BEVERAGES
2017-05-17,2017-05-18,2017-05-31,14,21.08120022530975,21.58329400660672,10.901330345493097,11.057300781013268,3,BEVERAGES
2017-05-31,2017-06-01,2017-06-14,14,21.882318328298137,23.02582367433195,14.265732064493822,15.441583367479126,3,BEVERAGES
2017-06-14,2017-06-15,2017-06-28,14,23.1723282625302,23.71460963528074,13.697858436679129,14.519012849961005,3,BEVERAGES
2017-06-28,2017-06-29,2017-07-12,14,21.813984324475747,22.537738424932538,10.152828390974493,9.459286918961803,3,BEVERAGES
2017-07-12,2017-07-13,2017-07-26,14,18.737332563333826,19.258478991927834,6.78446625542857,6.617654892611875,3,BEVERAGES
2017-07-26,2017-07-27,2017-08-09,14,19.216798890175443,19.688572275801526,7.586096259653359,7.606704703906256,3,BEVERAGES
